"","Observation_Label","Observation_ID","Species","Simple","Field","Shrub","Subcanopy","Tree","mfreq","Total","Soil","soilplot","sqrttotal"
"13","2016MI045005","GRR.GJS.2016.59","Rosa multiflora","Deciduous",0,6.9,0,0,1,6.89993100069,"Palms","Palms.2016MI045005",2.62677197348571
"14","2016MI045005","GRR.GJS.2016.59","Cuscuta gronovii","Forb",1.4,0,0,0,1,1.39998600014,"Palms","Palms.2016MI045005",1.18321004058451
"15","2016MI045005","GRR.GJS.2016.59","Cornus alba","Deciduous",0,52.9,0,0,1,52.8994710052899,"Palms","Palms.2016MI045005",7.27320225246693
"16","2016MI045005","GRR.GJS.2016.59","Populus tremuloides","Deciduous",0,0,20,0,1,19.999800002,"Palms","Palms.2016MI045005",4.47211359448751
"17","2016MI045005","GRR.GJS.2016.59","Solidago altissima","Forb",6.9,0,0,0,1,6.89993100069,"Palms","Palms.2016MI045005",2.62677197348571
"18","2016MI045005","GRR.GJS.2016.59","Typha angustifolia","Graminoid",52.9,0,0,0,1,52.8994710052899,"Palms","Palms.2016MI045005",7.27320225246693
"19","2016MI045005","GRR.GJS.2016.59","Amphicarpaea bracteata","Forb",6.9,0,0,0,1,6.89993100069,"Palms","Palms.2016MI045005",2.62677197348571
"20","2016MI045005","GRR.GJS.2016.59","Galium asprellum","Forb",6.9,0,0,0,1,6.89993100069,"Palms","Palms.2016MI045005",2.62677197348571
"21","2016MI045005","GRR.GJS.2016.59","Cornus racemosa","Deciduous",0,13.4,0,0,1,13.39986600134,"Palms","Palms.2016MI045005",3.66058274067668
"22","2016MI045005","GRR.GJS.2016.59","Symphyotrichum puniceum","Forb",92.2,0,0,0,1,92.1990780092199,"Palms","Palms.2016MI045005",9.60203509727078
"23","2016MI045005","GRR.GJS.2016.59","Carex lacustris","Graminoid",52.9,0,0,0,1,52.8994710052899,"Palms","Palms.2016MI045005",7.27320225246693
"24","2016MI045005","GRR.GJS.2016.59","Epilobium coloratum","Forb",6.9,0,0,0,1,6.89993100069,"Palms","Palms.2016MI045005",2.62677197348571
"25","2016MI045005","GRR.GJS.2016.59","Leersia oryzoides","Graminoid",52.9,0,0,0,1,52.8994710052899,"Palms","Palms.2016MI045005",7.27320225246693
"26","2016MI045005","GRR.GJS.2016.59","Eutrochium maculatum","Forb",30.7,0,0,0,1,30.69969300307,"Palms","Palms.2016MI045005",5.54073036729545
"27","2016MI067008","GRR.GJS.2016.30","Pilea pumila","Forb",5,0,0,0,1,4.9999500005,"Wallkill","Wallkill.2016MI067008",2.23605679724375
"28","2016MI067008","GRR.GJS.2016.30","Fraxinus pennsylvanica","Deciduous",0,0,0,0.2,1,0.199998000019996,"Wallkill","Wallkill.2016MI067008",0.447211359448747
"29","2016MI067008","GRR.GJS.2016.30","Acer saccharinum","Deciduous",0,5,10,40,1,48.69957400367,"Wallkill","Wallkill.2016MI067008",6.97850800699333
"30","2016MI067008","GRR.GJS.2016.30","Parthenocissus quinquefolia","Deciduous",0.2,0,0,0,1,0.199998000019996,"Wallkill","Wallkill.2016MI067008",0.447211359448747
"31","2016MI067008","GRR.GJS.2016.30","Cephalanthus occidentalis","Deciduous",0,60,0,0,1,59.9994000059999,"Wallkill","Wallkill.2016MI067008",7.74592796287184
"32","2016MI067008","GRR.GJS.2016.30","Boehmeria cylindrica","Forb",1,0,0,0,1,0.999990000100004,"Wallkill","Wallkill.2016MI067008",0.999995000037502
"33","2016MI067008","GRR.GJS.2016.30","Leersia oryzoides","Graminoid",1,0,0,0,1,0.999990000100004,"Wallkill","Wallkill.2016MI067008",0.999995000037502
"34","2016MI067010","GRR.GJS.2016.32","Ulmus americana","Deciduous",0,0.5,0,0,1,0.499995000050002,"Palms","Palms.2016MI067010",0.70710324567916
"35","2016MI067010","GRR.GJS.2016.32","Glyceria striata","Graminoid",0.5,0,0,0,1,0.499995000050002,"Palms","Palms.2016MI067010",0.70710324567916
"36","2016MI067010","GRR.GJS.2016.32","Carex bebbii","Graminoid",0.5,0,0,0,1,0.499995000050002,"Palms","Palms.2016MI067010",0.70710324567916
"37","2016MI067010","GRR.GJS.2016.32","Scutellaria lateriflora","Forb",0.1,0,0,0,1,0.0999990000099982,"Palms","Palms.2016MI067010",0.316226184889864
"38","2016MI067010","GRR.GJS.2016.32","Symphyotrichum ontarionis","Forb",0.1,0,0,0,1,0.0999990000099982,"Palms","Palms.2016MI067010",0.316226184889864
"39","2016MI067010","GRR.GJS.2016.32","Boehmeria cylindrica","Forb",12.4,0,0,0,1,12.39987600124,"Palms","Palms.2016MI067010",3.52134576564699
"40","2016MI067010","GRR.GJS.2016.32","Thelypteris palustris","Forb",0.5,0,0,0,1,0.499995000050002,"Palms","Palms.2016MI067010",0.70710324567916
"41","2016MI067010","GRR.GJS.2016.32","Fraxinus pennsylvanica","Deciduous",0.1,0,0,0,1,0.0999990000099982,"Palms","Palms.2016MI067010",0.316226184889864
"42","2016MI067010","GRR.GJS.2016.32","Cephalanthus occidentalis","Deciduous",0.1,0,0,0,1,0.0999990000099982,"Palms","Palms.2016MI067010",0.316226184889864
"43","2016MI067010","GRR.GJS.2016.32","Acer saccharinum","Deciduous",0,0,4.9,94.7,1,94.9587968145678,"Palms","Palms.2016MI067010",9.74468043675973
"44","2016MI067010","GRR.GJS.2016.32","Pilea pumila","Forb",0.1,0,0,0,1,0.0999990000099982,"Palms","Palms.2016MI067010",0.316226184889864
"45","2016MI067010","GRR.GJS.2016.32","Lysimachia nummularia","Forb",12.4,0,0,0,1,12.39987600124,"Palms","Palms.2016MI067010",3.52134576564699
"46","2016MI067010","GRR.GJS.2016.32","Onoclea sensibilis","Forb",0.1,0,0,0,1,0.0999990000099982,"Palms","Palms.2016MI067010",0.316226184889864
"47","Barry County - Houghton swamp","GRR.2011.GJS.12","Zanthoxylum americanum","Deciduous",0,1,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"48","Barry County - Houghton swamp","GRR.2011.GJS.12","Rumex crispus","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"49","Barry County - Houghton swamp","GRR.2011.GJS.12","Solidago rugosa","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"50","Barry County - Houghton swamp","GRR.2011.GJS.12","Galium aparine","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"51","Barry County - Houghton swamp","GRR.2011.GJS.12","Acer saccharinum","Deciduous",0,0,0,0.2,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"52","Barry County - Houghton swamp","GRR.2011.GJS.12","Tilia americana","Deciduous",0,0,0,1,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"53","Barry County - Houghton swamp","GRR.2011.GJS.12","Betula alleghaniensis","Deciduous",0,0,0,5,1,4.9999500005,"Palms","Palms.Barry.County...Houghton.swamp",2.23605679724375
"54","Barry County - Houghton swamp","GRR.2011.GJS.12","Collinsonia canadensis","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"55","Barry County - Houghton swamp","GRR.2011.GJS.12","Glyceria grandis","Graminoid",3,0,0,0,1,2.9999700003,"Palms","Palms.Barry.County...Houghton.swamp",1.73204214737979
"56","Barry County - Houghton swamp","GRR.2011.GJS.12","Equisetum arvense","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"57","Barry County - Houghton swamp","GRR.2011.GJS.12","Impatiens capensis","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"58","Barry County - Houghton swamp","GRR.2011.GJS.12","Vitis riparia","Deciduous",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"59","Barry County - Houghton swamp","GRR.2011.GJS.12","Lobelia cardinalis","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"60","Barry County - Houghton swamp","GRR.2011.GJS.12","Carex cristatella","Graminoid",0.5,0,0,0,1,0.499995000050002,"Palms","Palms.Barry.County...Houghton.swamp",0.70710324567916
"61","Barry County - Houghton swamp","GRR.2011.GJS.12","Toxicodendron vernix","Deciduous",0,2,0,0,1,1.9999800002,"Palms","Palms.Barry.County...Houghton.swamp",1.41420649135832
"62","Barry County - Houghton swamp","GRR.2011.GJS.12","Ribes cynosbati","Deciduous",0,0.2,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"63","Barry County - Houghton swamp","GRR.2011.GJS.12","Carex comosa","Graminoid",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"64","Barry County - Houghton swamp","GRR.2011.GJS.12","Eupatorium perfoliatum","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"65","Barry County - Houghton swamp","GRR.2011.GJS.12","Fraxinus pennsylvanica","Deciduous",0,0,0,2,1,1.9999800002,"Palms","Palms.Barry.County...Houghton.swamp",1.41420649135832
"66","Barry County - Houghton swamp","GRR.2011.GJS.12","Leersia oryzoides","Graminoid",25,0,0,0,1,24.9997500025,"Palms","Palms.Barry.County...Houghton.swamp",4.9999750001875
"67","Barry County - Houghton swamp","GRR.2011.GJS.12","Carex stipata","Graminoid",0.5,0,0,0,1,0.499995000050002,"Palms","Palms.Barry.County...Houghton.swamp",0.70710324567916
"68","Barry County - Houghton swamp","GRR.2011.GJS.12","Cornus obliqua","Deciduous",0,0.2,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"69","Barry County - Houghton swamp","GRR.2011.GJS.12","Caltha palustris","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"70","Barry County - Houghton swamp","GRR.2011.GJS.12","Osmunda spectabilis","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"71","Barry County - Houghton swamp","GRR.2011.GJS.12","Scrophularia lanceolata","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"72","Barry County - Houghton swamp","GRR.2011.GJS.12","Thelypteris palustris","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"73","Barry County - Houghton swamp","GRR.2011.GJS.12","Athyrium filix-femina","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"74","Barry County - Houghton swamp","GRR.2011.GJS.12","Populus deltoides","Deciduous",0,0,0,0.2,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"75","Barry County - Houghton swamp","GRR.2011.GJS.12","Lysimachia ciliata","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"76","Barry County - Houghton swamp","GRR.2011.GJS.12","Symplocarpus foetidus","Forb",15,0,0,0,1,14.9998500015,"Palms","Palms.Barry.County...Houghton.swamp",3.87296398143592
"77","Barry County - Houghton swamp","GRR.2011.GJS.12","Arisaema triphyllum","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"78","Barry County - Houghton swamp","GRR.2011.GJS.12","Asclepias incarnata","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"79","Barry County - Houghton swamp","GRR.2011.GJS.12","Lycopus uniflorus","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"80","Barry County - Houghton swamp","GRR.2011.GJS.12","Lindera benzoin","Deciduous",0,5,0,0,1,4.9999500005,"Palms","Palms.Barry.County...Houghton.swamp",2.23605679724375
"81","Barry County - Houghton swamp","GRR.2011.GJS.12","Iris virginica","Forb",0.2,0,0,0,1,0.199998000019996,"Palms","Palms.Barry.County...Houghton.swamp",0.447211359448747
"82","Barry County - Houghton swamp","GRR.2011.GJS.12","Salix discolor","Deciduous",0,2,0,0,1,1.9999800002,"Palms","Palms.Barry.County...Houghton.swamp",1.41420649135832
"83","Barry County - Houghton swamp","GRR.2011.GJS.12","Fraxinus nigra","Deciduous",0,1,0,5,1,5.949941000585,"Palms","Palms.Barry.County...Houghton.swamp",2.43925008979912
"84","Barry County - Houghton swamp","GRR.2011.GJS.12","Acer rubrum","Deciduous",0,0,0,1,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"85","Barry County - Houghton swamp","GRR.2011.GJS.12","Onoclea sensibilis","Forb",5,0,0,0,1,4.9999500005,"Palms","Palms.Barry.County...Houghton.swamp",2.23605679724375
"86","Barry County - Houghton swamp","GRR.2011.GJS.12","Phalaris arundinacea","Graminoid",15,0,0,0,1,14.9998500015,"Palms","Palms.Barry.County...Houghton.swamp",3.87296398143592
"87","Barry County - Houghton swamp","GRR.2011.GJS.12","Cicuta maculata","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"88","Barry County - Houghton swamp","GRR.2011.GJS.12","Ulmus rubra","Deciduous",0,0,0,3,1,2.9999700003,"Palms","Palms.Barry.County...Houghton.swamp",1.73204214737979
"89","Barry County - Houghton swamp","GRR.2011.GJS.12","Carpinus caroliniana","Deciduous",0,5,0,0,1,4.9999500005,"Palms","Palms.Barry.County...Houghton.swamp",2.23605679724375
"90","Barry County - Houghton swamp","GRR.2011.GJS.12","Ilex verticillata","Deciduous",0,1,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"91","Barry County - Houghton swamp","GRR.2011.GJS.12","Osmundastrum cinnamomeum","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"92","Barry County - Houghton swamp","GRR.2011.GJS.12","Typha latifolia","Graminoid",25,0,0,0,1,24.9997500025,"Palms","Palms.Barry.County...Houghton.swamp",4.9999750001875
"93","Barry County - Houghton swamp","GRR.2011.GJS.12","Boehmeria cylindrica","Forb",1,0,0,0,1,0.999990000100004,"Palms","Palms.Barry.County...Houghton.swamp",0.999995000037502
"94","DSP ER1","GRR.GJS.2015.27","Mentha arvensis","Forb",1.235,0,0,0,4,1.2349876501235,"Houghton","Houghton.DSP.ER1",1.11129998205862
"95","DSP ER1","GRR.GJS.2015.27","Galium tinctorium","Forb",0.56,0,0,0,4,0.559994400055996,"Houghton","Houghton.DSP.ER1",0.748327735725462
"96","DSP ER1","GRR.GJS.2015.27","Typha angustifolia","Graminoid",35.78,0,0,0,4,35.779642203578,"Houghton","Houghton.DSP.ER1",5.98160866352672
"97","DSP ER1","GRR.GJS.2015.27","Asclepias incarnata","Forb",1.01,0,0,0,4,1.00998990010099,"Houghton","Houghton.DSP.ER1",1.00498253721196
"98","DSP ER1","GRR.GJS.2015.27","Leersia oryzoides","Graminoid",32.2525,0,0,0,4,32.2521774782252,"Houghton","Houghton.DSP.ER1",5.67910005883196
"99","DSP ER1","GRR.GJS.2015.27","Mimulus ringens","Forb",0.785,0,0,0,4,0.784992150078501,"Houghton","Houghton.DSP.ER1",0.885997827355406
"100","DSP ER1","GRR.GJS.2015.27","Carex bebbii","Graminoid",0.675,0,0,0,4,0.674993250067502,"Houghton","Houghton.DSP.ER1",0.821579728369378
"101","DSP ER1","GRR.GJS.2015.27","Lycopus americanus","Forb",0.45,0,0,0,4,0.449995500044997,"Houghton","Houghton.DSP.ER1",0.670817039173125
"102","DSP ER1","GRR.GJS.2015.27","Cinna arundinacea","Graminoid",0.225,0,0,0,4,0.224997750022504,"Houghton","Houghton.DSP.ER1",0.474339277334804
"103","DSP ER1","GRR.GJS.2015.27","Eutrochium maculatum","Forb",5.525,0,0,0,4,5.5249447505525,"Houghton","Houghton.DSP.ER1",2.3505201021375
"104","DSP ER1","GRR.GJS.2015.27","Verbena hastata","Forb",1.01,0,0,0,4,1.00998990010099,"Houghton","Houghton.DSP.ER1",1.00498253721196
"105","DSP ER1","GRR.GJS.2015.27","Geum aleppicum","Forb",0.45,0,0,0,4,0.449995500044997,"Houghton","Houghton.DSP.ER1",0.670817039173125
"106","DSP ER1","GRR.GJS.2015.27","Eleocharis palustris","Graminoid",5.4125,0,0,0,4,5.41244587554124,"Houghton","Houghton.DSP.ER1",2.32646639252349
"107","DSP ER1","GRR.GJS.2015.27","Sium suave","Forb",0.225,0,0,0,4,0.224997750022504,"Houghton","Houghton.DSP.ER1",0.474339277334804
"108","DSP ER1","GRR.GJS.2015.27","Carex stipata","Graminoid",0.225,0,0,0,4,0.224997750022504,"Houghton","Houghton.DSP.ER1",0.474339277334804
"109","DSP ER1","GRR.GJS.2015.27","Eupatorium perfoliatum","Forb",1.12,0,0,0,4,1.119988800112,"Houghton","Houghton.DSP.ER1",1.0582952329629
"110","DSP ER1","GRR.GJS.2015.27","Persicaria sagittata","Forb",1.235,0,0,0,4,1.2349876501235,"Houghton","Houghton.DSP.ER1",1.11129998205862
"111","DSP ER1","GRR.GJS.2015.27","Scirpus cyperinus","Graminoid",1.3375,0,0,0,4,1.33748662513374,"Houghton","Houghton.DSP.ER1",1.15649756814865
"112","DSP ER1","GRR.GJS.2015.27","Vitis riparia","Deciduous",0,0.225,0,0,4,0.224997750022504,"Houghton","Houghton.DSP.ER1",0.474339277334804
"113","DSP ER1","GRR.GJS.2015.27","Solidago gigantea","Forb",0.9,0,0,0,4,0.899991000089995,"Houghton","Houghton.DSP.ER1",0.948678554669596
"114","DSP ER1","GRR.GJS.2015.27","Scirpus atrovirens","Graminoid",0.45,0,0,0,4,0.449995500044997,"Houghton","Houghton.DSP.ER1",0.670817039173125
"115","DSP ER1","GRR.GJS.2015.27","Symphyotrichum puniceum","Forb",96.0425,0,0,0,4,96.0415395846042,"Houghton","Houghton.DSP.ER1",9.80007854992011
"116","DSP ER1","GRR.GJS.2015.27","Euthamia graminifolia","Forb",1.01,0,0,0,4,1.00998990010099,"Houghton","Houghton.DSP.ER1",1.00498253721196
"117","DSP ER1","GRR.GJS.2015.27","Boehmeria cylindrica","Forb",0.675,0,0,0,4,0.674993250067502,"Houghton","Houghton.DSP.ER1",0.821579728369378
"118","DSP ER1","GRR.GJS.2015.27","Phalaris arundinacea","Graminoid",5.6375,0,0,0,4,5.63744362556374,"Houghton","Houghton.DSP.ER1",2.37433014249572
"119","DSP ER1","GRR.GJS.2015.27","Carex hystericina","Graminoid",0.225,0,0,0,4,0.224997750022504,"Houghton","Houghton.DSP.ER1",0.474339277334804
"120","DSP ER1","GRR.GJS.2015.27","Carex cristatella","Graminoid",1.1125,0,0,0,4,1.11248887511125,"Houghton","Houghton.DSP.ER1",1.05474588177023
"121","DSP ER2","GRR.GJS.2015.26","Boehmeria cylindrica","Forb",0.165,0,0,0,4,0.164998350016499,"Adrian","Adrian.DSP.ER2",0.406199889237428
"122","DSP ER2","GRR.GJS.2015.26","Phalaris arundinacea","Graminoid",99.36,0,0,0,4,99.3590064099359,"Adrian","Adrian.DSP.ER2",9.96789879613231
"123","DSP ER2","GRR.GJS.2015.26","Typha latifolia","Graminoid",16.0625,0,0,0,4,16.0623393766062,"Adrian","Adrian.DSP.ER2",4.00778484659621
"124","DSP ER2","GRR.GJS.2015.26","Ulmus americana","Deciduous",0.0825,0,0,0,4,0.0824991750082549,"Adrian","Adrian.DSP.ER2",0.287226696197019
"125","DSP ER2","GRR.GJS.2015.26","Leersia oryzoides","Graminoid",0.42,0,0,0,4,0.419995800041995,"Adrian","Adrian.DSP.ER2",0.648070829494735
"126","DSP ER2","GRR.GJS.2015.26","Acer saccharinum","Deciduous",0.33,0,0,0,4,0.329996700032997,"Adrian","Adrian.DSP.ER2",0.574453392394019
"127","DSP ER2","GRR.GJS.2015.26","Scirpus cyperinus","Graminoid",0.165,0,0,0,4,0.164998350016499,"Adrian","Adrian.DSP.ER2",0.406199889237428
"128","DSP ER3","GRR.GJS.2015.28","Verbena hastata","Forb",2.005,0,0,0,4,2.0049799502005,"Houghton","Houghton.DSP.ER3",1.4159731460026
"129","DSP ER3","GRR.GJS.2015.28","Eutrochium maculatum","Forb",0.195,0,0,0,4,0.194998050019501,"Houghton","Houghton.DSP.ER3",0.441585835392737
"130","DSP ER3","GRR.GJS.2015.28","Cirsium vulgare","Forb",0.13,0,0,0,4,0.129998700013001,"Houghton","Houghton.DSP.ER3",0.360553324784283
"131","DSP ER3","GRR.GJS.2015.28","Cirsium arvense","Forb",2.0625,0,0,0,4,2.06247937520625,"Houghton","Houghton.DSP.ER3",1.43613348098505
"132","DSP ER3","GRR.GJS.2015.28","Symphyotrichum puniceum","Forb",14.695,0,0,0,4,14.6948530514695,"Houghton","Houghton.DSP.ER3",3.83338662953132
"133","DSP ER3","GRR.GJS.2015.28","Acer saccharinum","Deciduous",8.2575,0,0,0,4,8.25741742582574,"Houghton","Houghton.DSP.ER3",2.87357224127492
"134","DSP ER3","GRR.GJS.2015.28","Populus deltoides","Deciduous",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"135","DSP ER3","GRR.GJS.2015.28","Rubus pubescens","Deciduous",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"136","DSP ER3","GRR.GJS.2015.28","Iris virginica","Forb",0.1675,0,0,0,4,0.167498325016746,"Houghton","Houghton.DSP.ER3",0.409265592270772
"137","DSP ER3","GRR.GJS.2015.28","Cornus obliqua","Deciduous",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"138","DSP ER3","GRR.GJS.2015.28","Phalaris arundinacea","Graminoid",38.7225,0,0,0,4,38.7221127788722,"Houghton","Houghton.DSP.ER3",6.22270944033804
"139","DSP ER3","GRR.GJS.2015.28","Solidago altissima","Forb",0.4,0,0,0,4,0.399996000040004,"Houghton","Houghton.DSP.ER3",0.632452369779736
"140","DSP ER3","GRR.GJS.2015.28","Senecio hieraciifolius","Forb",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"141","DSP ER3","GRR.GJS.2015.28","Boehmeria cylindrica","Forb",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"142","DSP ER3","GRR.GJS.2015.28","Eupatorium perfoliatum","Forb",0.3625,0,0,0,4,0.362496375036248,"Houghton","Houghton.DSP.ER3",0.602076718563546
"143","DSP ER3","GRR.GJS.2015.28","Euthamia graminifolia","Forb",12.0975,0,0,0,4,12.0973790262097,"Houghton","Houghton.DSP.ER3",3.47812866728788
"144","DSP ER3","GRR.GJS.2015.28","Asclepias incarnata","Forb",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"145","DSP ER3","GRR.GJS.2015.28","Verbascum thapsus","Forb",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.ER3",0.254949700934323
"146","DSP ER3","GRR.GJS.2015.28","Carex stricta","Graminoid",0.5025,0,0,0,4,0.502494975050249,"Houghton","Houghton.DSP.ER3",0.708868799602754
"147","DSP ER3","GRR.GJS.2015.28","Sonchus asper","Forb",0.195,0,0,0,4,0.194998050019501,"Houghton","Houghton.DSP.ER3",0.441585835392737
"148","DSP ER3","GRR.GJS.2015.28","Erigeron canadensis","Forb",0.8375,0,0,0,4,0.837491625083753,"Houghton","Houghton.DSP.ER3",0.915145685169172
"149","DSP ER3","GRR.GJS.2015.28","Typha angustifolia","Graminoid",0.1675,0,0,0,4,0.167498325016746,"Houghton","Houghton.DSP.ER3",0.409265592270772
"150","DSP ER3","GRR.GJS.2015.28","Lycopus americanus","Forb",0.53,0,0,0,4,0.529994700053005,"Houghton","Houghton.DSP.ER3",0.728007348900411
"151","DSP RF1","GRR.GJS.2015.20","Mitchella repens","Forb",0.18,0,0,0,4,0.179998200017994,"Houghton","Houghton.DSP.RF1",0.424261947407488
"152","DSP RF1","GRR.GJS.2015.20","Rubus pubescens","Deciduous",0.0325,0,0,0,4,0.0324996750032502,"Houghton","Houghton.DSP.RF1",0.180276662392142
"153","DSP RF1","GRR.GJS.2015.20","Lycopus uniflorus","Forb",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.RF1",0.254949700934323
"154","DSP RF1","GRR.GJS.2015.20","Vitis riparia","Deciduous",0.065,0,0,0,4,0.0649993500065005,"Houghton","Houghton.DSP.RF1",0.254949700934323
"155","DSP RF1","GRR.GJS.2015.20","Amelanchier arborea","Deciduous",0.0325,0,0,0,4,0.0324996750032502,"Houghton","Houghton.DSP.RF1",0.180276662392142
"156","DSP RF1","GRR.GJS.2015.20","Carex comosa","Graminoid",0.3675,0,0,0,4,0.367496325036754,"Houghton","Houghton.DSP.RF1",0.60621475158293
"157","DSP RF1","GRR.GJS.2015.20","Maianthemum canadense","Forb",0.18,0,0,0,4,0.179998200017994,"Houghton","Houghton.DSP.RF1",0.424261947407488
"158","DSP RF1","GRR.GJS.2015.20","Torreyochloa pallida","Graminoid",0.315,0,0,0,4,0.314996850031501,"Houghton","Houghton.DSP.RF1",0.561245801794099
"159","DSP RF1","GRR.GJS.2015.20","Fagus grandifolia","Deciduous",0.0325,0,0.5,0,4,0.532332178303208,"Houghton","Houghton.DSP.RF1",0.729610977373016
